Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,2,99,1,118,"0,00%","291,8","113,1","13,09"
Total,2000,3,1,2,2,99,1,118,"0,00%","291,8","113,1","13,09"
