Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,6,32,3,86,"0,00%","118,1","44,9","7,30"
Total,1000,5,4,5,6,32,3,86,"0,00%","118,1","44,9","7,30"
