Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,31,26,36,53,157,18,220,"0,00%","117,9","44,8","23,25"
Total,1000,31,26,36,53,157,18,220,"0,00%","117,9","44,8","23,25"
