Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,1,1,1,1,33,0,129,"0,00%","274,4","103,7","10,01"
Total,3000,1,1,1,1,33,0,129,"0,00%","274,4","103,7","10,01"
