Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,3,3,63,1,127,"0,00%","187,0","70,7","10,57"
Total,2000,3,2,3,3,63,1,127,"0,00%","187,0","70,7","10,57"
