Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,1,1,1,1,59,0,116,"0,00%","188,4","71,2","9,72"
Total,2000,1,1,1,1,59,0,116,"0,00%","188,4","71,2","9,72"
