timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1549614379388,59,Petición HTTP,200,,Grupo de Hilos 1-32,text,true,,387,138,48,48,59,0,27
1549614379348,99,Petición HTTP,200,,Grupo de Hilos 1-12,text,true,,387,138,48,48,99,0,80
1549614379353,96,Petición HTTP,200,,Grupo de Hilos 1-23,text,true,,387,138,48,48,96,0,68
1549614379399,48,Petición HTTP,200,,Grupo de Hilos 1-35,text,true,,387,138,48,48,48,0,12
1549614379391,59,Petición HTTP,200,,Grupo de Hilos 1-33,text,true,,387,138,47,47,59,0,30
1549614379361,89,Petición HTTP,200,,Grupo de Hilos 1-25,text,true,,387,138,46,46,89,0,65
1549614379362,88,Petición HTTP,200,,Grupo de Hilos 1-7,text,true,,387,138,45,45,88,0,72
1549614379446,5,Petición HTTP,200,,Grupo de Hilos 1-48,text,true,,387,138,44,44,5,0,2
1549614379363,88,Petición HTTP,200,,Grupo de Hilos 1-19,text,true,,387,138,44,44,88,0,58
1549614379365,87,Petición HTTP,200,,Grupo de Hilos 1-26,text,true,,387,138,41,41,87,0,60
1549614379347,105,Petición HTTP,200,,Grupo de Hilos 1-8,text,true,,387,138,39,39,105,0,76
1549614379450,3,Petición HTTP,200,,Grupo de Hilos 1-49,text,true,,387,138,39,39,3,0,1
1549614379345,108,Petición HTTP,200,,Grupo de Hilos 1-22,text,true,,387,138,39,39,108,0,80
1549614379406,48,Petición HTTP,200,,Grupo de Hilos 1-37,text,true,,387,138,38,38,48,0,16
1549614379402,52,Petición HTTP,200,,Grupo de Hilos 1-36,text,true,,387,138,36,36,52,0,21
1549614379428,27,Petición HTTP,200,,Grupo de Hilos 1-43,text,true,,387,138,36,36,27,0,3
1549614379363,91,Petición HTTP,200,,Grupo de Hilos 1-5,text,true,,387,138,35,35,91,0,62
1549614379362,88,Petición HTTP,200,,Grupo de Hilos 1-18,text,true,,387,138,34,34,88,0,72
