Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,6,96,3,122,"0,00%","93,4","23,5","12,72"
Total,1000,5,4,5,6,96,3,122,"0,00%","93,4","23,5","12,72"
