Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,4,5,8,92,2,169,"0,00%","262,6","66,2","13,95"
Total,3000,5,4,5,8,92,2,169,"0,00%","262,6","66,2","13,95"
