Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,6,85,2,113,"0,00%","93,8","23,6","11,25"
Total,1000,5,4,5,6,85,2,113,"0,00%","93,8","23,6","11,25"
