timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549844262227,3500,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844262233,34312,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549844263233,10972,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844263233,34312,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549844264233,13283,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844264233,34313,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549844265234,15480,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844265234,34324,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549844266234,16109,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844266234,34336,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549844267234,15815,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844267234,34337,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549844268235,14267,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844268235,34338,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549844269235,17241,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844269235,34351,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549844270235,16287,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844270235,34351,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549844271236,16395,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844271236,34353,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549844272236,16813,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844272236,34353,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549844273236,17741,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549844273236,34372,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
