Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,2,3,3,104,2,155,"0,00%","321,9","76,7","13,73"
Total,3000,4,2,3,3,104,2,155,"0,00%","321,9","76,7","13,73"
