Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,13,4,5,14,288,2,1012,"0,00%","94,1","23,7","62,18"
Total,1000,13,4,5,14,288,2,1012,"0,00%","94,1","23,7","62,18"
