Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,4,5,6,121,2,155,"0,00%","94,6","23,8","16,13"
Total,1000,6,4,5,6,121,2,155,"0,00%","94,6","23,8","16,13"
