Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,5,4,5,7,98,2,192,"0,00%","181,6","45,8","15,97"
Total,2000,5,4,5,7,98,2,192,"0,00%","181,6","45,8","15,97"
