Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,4,5,8,64,2,177,"0,00%","263,9","66,5","13,72"
Total,3000,5,4,5,8,64,2,177,"0,00%","263,9","66,5","13,72"
