Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,6,5,6,6,47,4,127,"0,00%","265,5","88,3","9,40"
Total,3000,6,5,6,6,47,4,127,"0,00%","265,5","88,3","9,40"
