Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,2,2,2,66,1,148,"0,00%","266,0","88,0","12,13"
Total,3000,2,2,2,2,66,1,148,"0,00%","266,0","88,0","12,13"
