Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,8,6,8,12,121,4,185,"0,00%","415,6","213,1","18,02"
Total,3000,8,6,8,12,121,4,185,"0,00%","415,6","213,1","18,02"
