Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,4,6,11,91,2,117,"0,00%","155,3","79,5","12,68"
Total,1000,6,4,6,11,91,2,117,"0,00%","155,3","79,5","12,68"
