Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,7,5,7,8,103,4,133,"0,00%","291,0","149,2","13,25"
Total,2000,7,5,7,8,103,4,133,"0,00%","291,0","149,2","13,25"
