timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1549618847014,144,Petición HTTP,200,OK,Grupo de Hilos 1-6,text,true,,421,254,18,18,144,0,57
1549618847024,136,Petición HTTP,200,OK,Grupo de Hilos 1-7,text,true,,421,254,18,18,136,0,55
1549618847021,138,Petición HTTP,200,OK,Grupo de Hilos 1-5,text,true,,421,254,18,18,138,0,47
1549618847046,114,Petición HTTP,200,OK,Grupo de Hilos 1-9,text,true,,420,254,18,18,114,0,38
1549618847015,144,Petición HTTP,200,OK,Grupo de Hilos 1-4,text,true,,421,254,18,18,144,0,65
1549618847073,87,Petición HTTP,200,OK,Grupo de Hilos 1-11,text,true,,422,254,18,18,87,0,1
1549618847035,125,Petición HTTP,200,OK,Grupo de Hilos 1-8,text,true,,421,254,18,18,125,0,46
1549618847102,62,Petición HTTP,200,OK,Grupo de Hilos 1-13,text,true,,421,254,18,18,62,0,1
1549618847032,127,Petición HTTP,200,OK,Grupo de Hilos 1-3,text,true,,421,254,18,18,127,0,39
1549618847027,132,Petición HTTP,200,OK,Grupo de Hilos 1-2,text,true,,421,254,19,19,132,0,51
1549618847083,78,Petición HTTP,200,OK,Grupo de Hilos 1-12,text,true,,422,254,19,19,78,0,3
1549618847060,101,Petición HTTP,200,OK,Grupo de Hilos 1-10,text,true,,420,254,19,19,101,0,17
1549618847114,47,Petición HTTP,200,OK,Grupo de Hilos 1-14,text,true,,421,254,19,19,47,0,1
1549618847125,46,Petición HTTP,200,OK,Grupo de Hilos 1-15,text,true,,422,254,18,18,46,0,1
1549618847015,153,Petición HTTP,200,OK,Grupo de Hilos 1-1,text,true,,422,254,10,10,153,0,65
1549618847137,38,Petición HTTP,200,OK,Grupo de Hilos 1-16,text,true,,422,254,4,4,38,0,1
1549618847147,35,Petición HTTP,200,OK,Grupo de Hilos 1-17,text,true,,420,254,4,4,35,0,0
1549618847156,44,Petición HTTP,200,OK,Grupo de Hilos 1-18,text,true,,421,254,4,4,44,0,0
1549618847166,35,Petición HTTP,200,OK,Grupo de Hilos 1-19,text,true,,421,254,4,4,35,0,1
1549618847176,35,Petición HTTP,200,OK,Grupo de Hilos 1-20,text,true,,421,254,4,4,34,0,1
1549618847187,34,Petición HTTP,200,OK,Grupo de Hilos 1-21,text,true,,421,254,4,4,34,0,0
1549618847201,33,Petición HTTP,200,OK,Grupo de Hilos 1-22,text,true,,421,254,4,4,33,0,0
1549618847208,33,Petición HTTP,200,OK,Grupo de Hilos 1-23,text,true,,421,254,4,4,33,0,0
1549618847218,36,Petición HTTP,200,OK,Grupo de Hilos 1-24,text,true,,421,254,4,4,36,0,0
1549618847228,31,Petición HTTP,200,OK,Grupo de Hilos 1-25,text,true,,421,254,3,3,31,0,1
1549618847239,35,Petición HTTP,200,OK,Grupo de Hilos 1-26,text,true,,421,254,4,4,35,0,0
1549618847249,40,Petición HTTP,200,OK,Grupo de Hilos 1-27,text,true,,421,254,4,4,40,0,4
1549618847259,31,Petición HTTP,200,OK,Grupo de Hilos 1-28,text,true,,421,254,3,3,31,0,1
1549618847272,35,Petición HTTP,200,OK,Grupo de Hilos 1-29,text,true,,421,254,3,3,35,0,0
1549618847283,35,Petición HTTP,200,OK,Grupo de Hilos 1-30,text,true,,420,254,3,3,35,0,3
1549618847293,33,Petición HTTP,200,OK,Grupo de Hilos 1-31,text,true,,421,254,3,3,33,0,1
1549618847313,33,Petición HTTP,200,OK,Grupo de Hilos 1-32,text,true,,420,254,3,3,33,0,0
1549618847325,31,Petición HTTP,200,OK,Grupo de Hilos 1-33,text,true,,420,254,2,2,31,0,1
1549618847336,32,Petición HTTP,200,OK,Grupo de Hilos 1-34,text,true,,421,254,2,2,32,0,1
1549618847357,32,Petición HTTP,200,OK,Grupo de Hilos 1-35,text,true,,420,254,2,2,32,0,1
1549618847388,30,Petición HTTP,200,OK,Grupo de Hilos 1-36,text,true,,421,254,3,3,30,0,1
1549618847398,31,Petición HTTP,200,OK,Grupo de Hilos 1-37,text,true,,421,254,3,3,31,0,1
1549618847411,28,Petición HTTP,200,OK,Grupo de Hilos 1-38,text,true,,421,254,3,3,28,0,0
1549618847422,32,Petición HTTP,200,OK,Grupo de Hilos 1-39,text,true,,421,254,3,3,32,0,2
1549618847433,32,Petición HTTP,200,OK,Grupo de Hilos 1-40,text,true,,421,254,3,3,32,0,1
1549618847444,33,Petición HTTP,200,OK,Grupo de Hilos 1-41,text,true,,421,254,3,3,33,0,1
1549618847457,31,Petición HTTP,200,OK,Grupo de Hilos 1-42,text,true,,421,254,3,3,31,0,0
1549618847466,44,Petición HTTP,200,OK,Grupo de Hilos 1-43,text,true,,422,254,3,3,44,0,2
1549618847478,40,Petición HTTP,200,OK,Grupo de Hilos 1-44,text,true,,421,254,3,3,40,0,1
1549618847505,33,Petición HTTP,200,OK,Grupo de Hilos 1-45,text,true,,420,254,3,3,33,0,0
1549618847516,30,Petición HTTP,200,OK,Grupo de Hilos 1-46,text,true,,421,254,2,2,30,0,0
1549618847532,30,Petición HTTP,200,OK,Grupo de Hilos 1-47,text,true,,421,254,2,2,30,0,1
1549618847558,32,Petición HTTP,200,OK,Grupo de Hilos 1-48,text,true,,420,254,4,4,32,0,1
1549618847567,31,Petición HTTP,200,OK,Grupo de Hilos 1-49,text,true,,421,254,3,3,31,0,1
1549618847578,32,Petición HTTP,200,OK,Grupo de Hilos 1-50,text,true,,421,254,4,4,32,0,0
1549618847588,30,Petición HTTP,200,OK,Grupo de Hilos 1-51,text,true,,422,254,3,3,30,0,0
1549618847598,32,Petición HTTP,200,OK,Grupo de Hilos 1-52,text,true,,422,254,4,4,32,0,1
1549618847609,29,Petición HTTP,200,OK,Grupo de Hilos 1-53,text,true,,421,254,3,3,29,0,0
1549618847619,32,Petición HTTP,200,OK,Grupo de Hilos 1-54,text,true,,421,254,4,4,31,0,0
1549618847629,32,Petición HTTP,200,OK,Grupo de Hilos 1-55,text,true,,421,254,4,4,32,0,1
1549618847639,34,Petición HTTP,200,OK,Grupo de Hilos 1-56,text,true,,420,254,4,4,34,0,1
1549618847650,34,Petición HTTP,200,OK,Grupo de Hilos 1-57,text,true,,421,254,4,4,34,0,1
1549618847660,31,Petición HTTP,200,OK,Grupo de Hilos 1-58,text,true,,421,254,3,3,31,0,1
1549618847671,34,Petición HTTP,200,OK,Grupo de Hilos 1-59,text,true,,421,254,4,4,34,0,1
1549618847682,33,Petición HTTP,200,OK,Grupo de Hilos 1-60,text,true,,421,254,4,4,32,0,0
1549618847692,30,Petición HTTP,200,OK,Grupo de Hilos 1-61,text,true,,421,254,3,3,30,0,1
1549618847703,32,Petición HTTP,200,OK,Grupo de Hilos 1-62,text,true,,421,254,3,3,31,0,0
1549618847713,31,Petición HTTP,200,OK,Grupo de Hilos 1-63,text,true,,420,254,3,3,31,0,0
1549618847723,31,Petición HTTP,200,OK,Grupo de Hilos 1-64,text,true,,422,254,3,3,31,0,1
1549618847735,30,Petición HTTP,200,OK,Grupo de Hilos 1-65,text,true,,421,254,3,3,30,0,1
1549618847746,32,Petición HTTP,200,OK,Grupo de Hilos 1-66,text,true,,420,254,4,4,32,0,0
1549618847756,33,Petición HTTP,200,OK,Grupo de Hilos 1-67,text,true,,421,254,4,4,33,0,0
1549618847766,31,Petición HTTP,200,OK,Grupo de Hilos 1-68,text,true,,422,254,4,4,31,0,0
1549618847776,30,Petición HTTP,200,OK,Grupo de Hilos 1-69,text,true,,422,254,3,3,30,0,1
1549618847787,31,Petición HTTP,200,OK,Grupo de Hilos 1-70,text,true,,420,254,4,4,31,0,0
1549618847797,32,Petición HTTP,200,OK,Grupo de Hilos 1-71,text,true,,420,254,4,4,32,0,1
1549618847807,31,Petición HTTP,200,OK,Grupo de Hilos 1-72,text,true,,420,254,4,4,31,0,0
1549618847817,29,Petición HTTP,200,OK,Grupo de Hilos 1-73,text,true,,419,254,3,3,29,0,1
1549618847827,30,Petición HTTP,200,OK,Grupo de Hilos 1-74,text,true,,421,254,3,3,30,0,1
1549618847838,29,Petición HTTP,200,OK,Grupo de Hilos 1-75,text,true,,420,254,3,3,29,0,0
1549618847848,29,Petición HTTP,200,OK,Grupo de Hilos 1-76,text,true,,422,254,3,3,29,0,1
1549618847859,29,Petición HTTP,200,OK,Grupo de Hilos 1-77,text,true,,422,254,3,3,29,0,0
1549618847869,29,Petición HTTP,200,OK,Grupo de Hilos 1-78,text,true,,421,254,3,3,29,0,1
1549618847879,29,Petición HTTP,200,OK,Grupo de Hilos 1-79,text,true,,422,254,2,2,29,0,1
1549618847890,32,Petición HTTP,200,OK,Grupo de Hilos 1-80,text,true,,421,254,3,3,32,0,1
1549618847909,34,Petición HTTP,200,OK,Grupo de Hilos 1-81,text,true,,421,254,4,4,34,0,0
1549618847919,30,Petición HTTP,200,OK,Grupo de Hilos 1-82,text,true,,421,254,3,3,30,0,1
1549618847930,32,Petición HTTP,200,OK,Grupo de Hilos 1-83,text,true,,421,254,3,3,32,0,1
1549618847941,29,Petición HTTP,200,OK,Grupo de Hilos 1-84,text,true,,421,254,3,3,29,0,0
1549618847951,31,Petición HTTP,200,OK,Grupo de Hilos 1-85,text,true,,420,254,3,3,31,0,1
1549618847962,30,Petición HTTP,200,OK,Grupo de Hilos 1-86,text,true,,421,254,3,3,30,0,1
1549618847972,34,Petición HTTP,200,OK,Grupo de Hilos 1-87,text,true,,420,254,3,3,34,0,1
1549618847983,34,Petición HTTP,200,OK,Grupo de Hilos 1-88,text,true,,422,254,3,3,34,0,1
1549618847997,35,Petición HTTP,200,OK,Grupo de Hilos 1-89,text,true,,421,254,4,4,35,0,0
1549618848008,34,Petición HTTP,200,OK,Grupo de Hilos 1-90,text,true,,421,254,4,4,33,0,0
1549618848018,39,Petición HTTP,200,OK,Grupo de Hilos 1-91,text,true,,420,254,4,4,39,0,1
1549618848034,36,Petición HTTP,200,OK,Grupo de Hilos 1-92,text,true,,421,254,4,4,36,0,0
1549618848038,36,Petición HTTP,200,OK,Grupo de Hilos 1-93,text,true,,420,254,4,4,36,0,1
1549618848050,40,Petición HTTP,200,OK,Grupo de Hilos 1-94,text,true,,420,254,4,4,40,0,1
1549618848061,33,Petición HTTP,200,OK,Grupo de Hilos 1-95,text,true,,420,254,4,4,33,0,0
1549618848072,34,Petición HTTP,200,OK,Grupo de Hilos 1-96,text,true,,421,254,3,3,34,0,0
1549618848082,31,Petición HTTP,200,OK,Grupo de Hilos 1-97,text,true,,420,254,3,3,31,0,0
1549618848092,33,Petición HTTP,200,OK,Grupo de Hilos 1-98,text,true,,421,254,3,3,33,0,1
1549618848109,29,Petición HTTP,200,OK,Grupo de Hilos 1-99,text,true,,421,254,3,3,29,0,1
1549618848120,30,Petición HTTP,200,OK,Grupo de Hilos 1-100,text,true,,422,254,3,3,30,0,0
1549618848130,32,Petición HTTP,200,OK,Grupo de Hilos 1-101,text,true,,421,254,3,3,32,0,0
1549618848141,31,Petición HTTP,200,OK,Grupo de Hilos 1-102,text,true,,422,254,3,3,31,0,1
1549618848152,31,Petición HTTP,200,OK,Grupo de Hilos 1-103,text,true,,421,254,3,3,31,0,0
1549618848163,30,Petición HTTP,200,OK,Grupo de Hilos 1-104,text,true,,421,254,3,3,30,0,0
1549618848174,28,Petición HTTP,200,OK,Grupo de Hilos 1-105,text,true,,422,254,2,2,28,0,0
1549618848184,30,Petición HTTP,200,OK,Grupo de Hilos 1-106,text,true,,422,254,1,1,30,0,1
1549618848218,32,Petición HTTP,200,OK,Grupo de Hilos 1-107,text,true,,420,254,2,2,32,0,1
1549618848229,30,Petición HTTP,200,OK,Grupo de Hilos 1-108,text,true,,421,254,2,2,30,0,0
