Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,7020,6966,11107,11989,13139,383,13759,"0,00%","96,2","39,6","3170,54"
Total,2000,7020,6966,11107,11989,13139,383,13759,"0,00%","96,2","39,6","3170,54"
