Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,439,387,884,1372,1689,32,1987,"0,00%","176,6","72,6","381,41"
Total,2000,439,387,884,1372,1689,32,1987,"0,00%","176,6","72,6","381,41"
