Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,1,2,2,100,1,132,"0,00%","332,8","125,8","13,51"
Total,3000,3,1,2,2,100,1,132,"0,00%","332,8","125,8","13,51"
