Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,1,1,1,1,35,0,70,"0,00%","119,9","45,3","6,33"
Total,1000,1,1,1,1,35,0,70,"0,00%","119,9","45,3","6,33"
