Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,2,2,42,1,95,"0,00%","118,8","44,9","8,34"
Total,1000,2,1,2,2,42,1,95,"0,00%","118,8","44,9","8,34"
