Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,1,1,1,1,21,0,94,"0,00%","229,5","86,7","6,87"
Total,2000,1,1,1,1,21,0,94,"0,00%","229,5","86,7","6,87"
