Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,2,3,85,1,118,"0,00%","292,4","149,6","10,67"
Total,2000,3,2,2,3,85,1,118,"0,00%","292,4","149,6","10,67"
