Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,2,3,3,79,1,130,"0,00%","155,7","79,6","13,68"
Total,1000,4,2,3,3,79,1,130,"0,00%","155,7","79,6","13,68"
