Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,4,4,53,3,114,"0,00%","230,6","89,4","9,81"
Total,2000,4,3,4,4,53,3,114,"0,00%","230,6","89,4","9,81"
