Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,2,3,3,31,1,85,"0,00%","119,4","46,3","7,41"
Total,1000,2,2,3,3,31,1,85,"0,00%","119,4","46,3","7,41"
