Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,2,3,4,130,1,182,"0,00%","337,3","130,8","17,16"
Total,3000,4,2,3,4,130,1,182,"0,00%","337,3","130,8","17,16"
