Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,80,1,110,"0,00%","231,4","89,7","10,48"
Total,2000,2,1,2,2,80,1,110,"0,00%","231,4","89,7","10,48"
