Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,1,2,2,99,1,140,"0,00%","334,0","129,5","14,10"
Total,3000,3,1,2,2,99,1,140,"0,00%","334,0","129,5","14,10"
