Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,75,0,123,"0,00%","229,3","102,1","10,76"
Total,2000,2,1,2,2,75,0,123,"0,00%","229,3","102,1","10,76"
