Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,1,1,2,2,22,0,96,"0,00%","335,4","149,3","7,08"
Total,3000,1,1,2,2,22,0,96,"0,00%","335,4","149,3","7,08"
