Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,2,3,3,110,1,162,"0,00%","335,3","149,4","15,56"
Total,3000,4,2,3,3,110,1,162,"0,00%","335,3","149,4","15,56"
