Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3083,3242,5211,5555,6126,98,7067,"0,00%","192,0","78,9","1714,27"
Total,3000,3083,3242,5211,5555,6126,98,7067,"0,00%","192,0","78,9","1714,27"
