Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,58,11,24,498,1010,8,1013,"0,00%","185,8","76,4","190,69"
Total,2000,58,11,24,498,1010,8,1013,"0,00%","185,8","76,4","190,69"
