Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6942,7091,10820,11519,12641,441,14608,"0,00%","95,9","39,4","3133,76"
Total,2000,6942,7091,10820,11519,12641,441,14608,"0,00%","95,9","39,4","3133,76"
