Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,458,421,988,1059,1680,31,2051,"0,00%","174,2","71,6","370,06"
Total,2000,458,421,988,1059,1680,31,2051,"0,00%","174,2","71,6","370,06"
