Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,2,2,81,1,106,"0,00%","156,1","69,5","10,86"
Total,1000,2,1,2,2,81,1,106,"0,00%","156,1","69,5","10,86"
