Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,2,3,3,106,2,120,"0,00%","154,3","68,7","14,10"
Total,1000,4,2,3,3,106,2,120,"0,00%","154,3","68,7","14,10"
