Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,6,4,5,6,113,3,1002,"0,00%","423,1","188,8","23,14"
Total,3000,6,4,5,6,113,3,1002,"0,00%","423,1","188,8","23,14"
