Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,2,88,0,141,"0,00%","294,1","130,9","13,95"
Total,2000,3,1,2,2,88,0,141,"0,00%","294,1","130,9","13,95"
