Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,2,2,3,52,1,86,"0,00%","96,4","49,3","7,69"
Total,1000,2,2,2,3,52,1,86,"0,00%","96,4","49,3","7,69"
