Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,3,4,4,96,2,162,"0,00%","272,2","139,4","13,91"
Total,3000,4,3,4,4,96,2,162,"0,00%","272,2","139,4","13,91"
