Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,2,3,69,1,107,"0,00%","188,2","96,3","9,32"
Total,2000,2,2,2,3,69,1,107,"0,00%","188,2","96,3","9,32"
