timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1549842241349,83,Petición HTTP,200,OK,Grupo de Hilos 1-5,text,true,,341,147,21,21,83,0,61
1549842241349,85,Petición HTTP,200,OK,Grupo de Hilos 1-13,text,true,,339,147,22,22,85,0,64
1549842241349,86,Petición HTTP,200,OK,Grupo de Hilos 1-9,text,true,,341,147,21,21,86,0,66
1549842241406,30,Petición HTTP,200,OK,Grupo de Hilos 1-19,text,true,,339,147,20,20,30,0,8
1549842241349,87,Petición HTTP,200,OK,Grupo de Hilos 1-7,text,true,,339,147,19,19,87,0,66
1549842241349,87,Petición HTTP,200,OK,Grupo de Hilos 1-4,text,true,,339,147,18,18,87,0,61
1549842241349,88,Petición HTTP,200,OK,Grupo de Hilos 1-11,text,true,,339,147,17,17,88,0,64
1549842241349,88,Petición HTTP,200,OK,Grupo de Hilos 1-12,text,true,,339,147,16,16,88,0,63
1549842241368,71,Petición HTTP,200,OK,Grupo de Hilos 1-16,text,true,,339,147,15,15,71,0,47
1549842241374,66,Petición HTTP,200,OK,Grupo de Hilos 1-17,text,true,,339,147,14,14,66,0,42
1549842241349,90,Petición HTTP,200,OK,Grupo de Hilos 1-8,text,true,,339,147,13,13,90,0,63
1549842241349,91,Petición HTTP,200,OK,Grupo de Hilos 1-14,text,true,,339,147,12,12,91,0,66
1549842241341,100,Petición HTTP,200,OK,Grupo de Hilos 1-6,text,true,,339,147,11,11,99,0,74
1549842241349,92,Petición HTTP,200,OK,Grupo de Hilos 1-2,text,true,,339,147,10,10,92,0,63
1549842241420,22,Petición HTTP,200,OK,Grupo de Hilos 1-20,text,true,,339,147,10,10,22,0,19
1549842241435,8,Petición HTTP,200,OK,Grupo de Hilos 1-23,text,true,,339,147,9,9,8,0,4
1549842241349,93,Petición HTTP,200,OK,Grupo de Hilos 1-3,text,true,,339,147,9,9,93,0,65
1549842241424,20,Petición HTTP,200,OK,Grupo de Hilos 1-21,text,true,,341,147,8,8,20,0,16
1549842241354,89,Petición HTTP,200,OK,Grupo de Hilos 1-10,text,true,,339,147,8,8,89,0,60
1549842241349,95,Petición HTTP,200,OK,Grupo de Hilos 1-1,text,true,,339,147,5,5,95,0,58
1549842241344,101,Petición HTTP,200,OK,Grupo de Hilos 1-15,text,true,,339,147,4,4,101,0,69
1549842241444,4,Petición HTTP,200,OK,Grupo de Hilos 1-24,text,true,,339,147,4,4,4,0,1
1549842241447,4,Petición HTTP,200,OK,Grupo de Hilos 1-25,text,true,,341,147,4,4,4,0,1
1549842241386,65,Petición HTTP,200,OK,Grupo de Hilos 1-18,text,true,,339,147,4,4,65,0,62
1549842241452,3,Petición HTTP,200,OK,Grupo de Hilos 1-22,text,true,,339,147,1,1,3,0,0
1549842241463,12,Petición HTTP,200,OK,Grupo de Hilos 1-26,text,true,,339,147,1,1,12,0,1
1549842241478,3,Petición HTTP,200,OK,Grupo de Hilos 1-27,text,true,,339,147,1,1,3,0,0
1549842241490,8,Petición HTTP,200,OK,Grupo de Hilos 1-29,text,true,,339,147,2,2,8,0,1
1549842241497,4,Petición HTTP,200,OK,Grupo de Hilos 1-30,text,true,,339,147,1,1,4,0,1
1549842241508,5,Petición HTTP,200,OK,Grupo de Hilos 1-31,text,true,,339,147,1,1,5,0,2
1549842241514,4,Petición HTTP,200,OK,Grupo de Hilos 1-32,text,true,,339,147,1,1,4,0,1
1549842241521,4,Petición HTTP,200,OK,Grupo de Hilos 1-33,text,true,,339,147,2,2,4,0,1
1549842241523,4,Petición HTTP,200,OK,Grupo de Hilos 1-28,text,true,,339,147,1,1,4,0,1
1549842241529,4,Petición HTTP,200,OK,Grupo de Hilos 1-34,text,true,,339,147,1,1,4,0,1
1549842241540,5,Petición HTTP,200,OK,Grupo de Hilos 1-35,text,true,,339,147,1,1,5,0,2
1549842241547,4,Petición HTTP,200,OK,Grupo de Hilos 1-36,text,true,,339,147,1,1,4,0,1
1549842241552,4,Petición HTTP,200,OK,Grupo de Hilos 1-37,text,true,,341,147,2,2,4,0,1
1549842241553,6,Petición HTTP,200,OK,Grupo de Hilos 1-38,text,true,,339,147,1,1,6,0,1
1549842241560,4,Petición HTTP,200,OK,Grupo de Hilos 1-39,text,true,,339,147,1,1,4,0,1
