Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,2,2,2,71,1,94,"0,00%","116,3","38,5","9,55"
Total,1000,2,2,2,2,71,1,94,"0,00%","116,3","38,5","9,55"
