Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,5,6,6,88,3,143,"0,00%","220,0","73,2","12,23"
Total,2000,6,5,6,6,88,3,143,"0,00%","220,0","73,2","12,23"
