Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,10,9,12,15,78,7,127,"0,00%","95,7","36,4","11,22"
Total,1000,10,9,12,15,78,7,127,"0,00%","95,7","36,4","11,22"
