Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,27,25,30,33,148,14,161,"0,00%","185,6","70,5","14,80"
Total,2000,27,25,30,33,148,14,161,"0,00%","185,6","70,5","14,80"
