Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,2,3,83,1,103,"0,00%","96,4","49,3","10,26"
Total,1000,3,2,2,3,83,1,103,"0,00%","96,4","49,3","10,26"
