Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,5,6,7,82,4,115,"0,00%","95,8","49,1","10,66"
Total,1000,6,5,6,7,82,4,115,"0,00%","95,8","49,1","10,66"
