Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,20,6,6,38,352,5,1007,"0,00%","186,9","89,1","88,38"
Total,2000,20,6,6,38,352,5,1007,"0,00%","186,9","89,1","88,38"
