Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,7,6,7,7,68,5,123,"0,00%","273,4","130,3","9,83"
Total,3000,7,6,7,7,68,5,123,"0,00%","273,4","130,3","9,83"
