Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,12,6,6,8,228,5,315,"0,00%","96,6","46,0","35,18"
Total,1000,12,6,6,8,228,5,315,"0,00%","96,6","46,0","35,18"
