Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,2,2,2,63,1,101,"0,00%","94,4","31,2","9,35"
Total,1000,2,2,2,2,63,1,101,"0,00%","94,4","31,2","9,35"
