Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,5,6,6,67,4,96,"0,00%","94,9","31,6","8,62"
Total,1000,6,5,6,6,67,4,96,"0,00%","94,9","31,6","8,62"
