Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,2,2,65,1,140,"0,00%","183,3","60,7","10,33"
Total,2000,2,2,2,2,65,1,140,"0,00%","183,3","60,7","10,33"
