Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,2,2,50,1,107,"0,00%","96,5","39,5","9,17"
Total,1000,2,1,2,2,50,1,107,"0,00%","96,5","39,5","9,17"
