Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,3,3,65,1,107,"0,00%","187,8","76,8","9,82"
Total,2000,3,2,3,3,65,1,107,"0,00%","187,8","76,8","9,82"
